"time","Pressure"
4.432054586E-1,9.889506531E2
1.443699458E0,9.889508820E2
2.444171458E0,9.889505005E2
3.444648458E0,9.889491272E2
3.802201458E0,9.889446259E2
4.869392458E0,9.889429474E2
5.936574458E0,9.889413452E2
7.003789458E0,9.889382172E2
8.070999458E0,9.889382172E2
9.138216458E0,9.889389801E2
1.020538646E1,9.889395142E2
1.127257546E1,9.889395142E2
1.233982946E1,9.889395142E2
1.340704346E1,9.889373016E2
1.447423246E1,9.889319611E2
1.554136446E1,9.889305878E2
1.660854546E1,9.889260101E2
1.767573046E1,9.889234161E2
1.874286646E1,9.889222717E2
1.981003946E1,9.889215851E2
2.087718246E1,9.889195251E2
2.194435446E1,9.889188385E2
2.301146246E1,9.889154053E2
2.407858646E1,9.889154053E2
2.514570946E1,9.889156342E2
2.621278946E1,9.889172363E2
2.727983046E1,9.889188385E2
2.834689346E1,9.889188385E2
2.941395346E1,9.889186096E2
3.048099246E1,9.889167786E2
3.154800046E1,9.889167786E2
3.261501146E1,9.889167786E2
3.368204646E1,9.889205933E2
3.474907846E1,9.889244080E2
3.581605046E1,9.889272308E2
3.688307246E1,9.889297485E2
3.795003346E1,9.889297485E2
3.901698146E1,9.889308929E2
4.008392946E1,9.889314270E2
4.115092846E1,9.889328766E2
4.221792246E1,9.889343262E2
4.328488846E1,9.889359283E2
4.435185946E1,9.889360046E2
4.541877246E1,9.889369965E2
4.648570546E1,9.889369965E2
4.755264146E1,9.889352417E2
4.861952746E1,9.889334869E2
4.968643146E1,9.889324188E2
5.075336546E1,9.889297485E2
5.182023246E1,9.889297485E2
5.288709946E1,9.889314270E2
5.395403146E1,9.889337921E2
5.502097846E1,9.889367676E2
5.608789546E1,9.889408875E2
5.715475846E1,9.889453888E2
5.822163546E1,9.889495850E2
5.928851046E1,9.889541626E2
6.035540246E1,9.889569855E2
6.142227646E1,9.889575195E2
6.248909046E1,9.889569855E2
6.355585646E1,9.889575195E2
6.462261946E1,9.889584351E2
6.568941546E1,9.889597321E2
6.675617346E1,9.889638519E2
6.782295646E1,9.889689636E2
6.888974846E1,9.889756012E2
6.995650946E1,9.889804077E2
7.102331446E1,9.889852142E2
7.209007946E1,9.889921570E2
7.315683546E1,9.889956665E2
7.422356846E1,9.889998627E2
7.529032446E1,9.890023804E2
7.635707246E1,9.890059662E2
7.742380746E1,9.890079498E2
7.849056046E1,9.890086365E2
7.955725546E1,9.890087128E2
8.062398946E1,9.890086365E2
8.169070446E1,9.890066528E2
8.275743546E1,9.890065002E2
8.382410346E1,9.890048981E2
8.489073146E1,9.890043640E2
8.595737946E1,9.890042114E2
8.702401746E1,9.890042114E2
8.809064346E1,9.890064240E2
8.915731846E1,9.890104675E2
9.022391246E1,9.890139008E2
9.129055046E1,9.890207672E2
9.235717646E1,9.890271759E2
9.342376446E1,9.890328979E2
9.449033246E1,9.890365601E2
9.555686246E1,9.890368652E2
9.662340446E1,9.890381622E2
9.768990046E1,9.890381622E2
9.875639846E1,9.890380096E2
9.982291846E1,9.890380096E2
1.008894885E2,9.890369415E2
1.019560175E2,9.890356445E2
1.030225665E2,9.890332031E2
1.040891085E2,9.890292358E2
1.051556525E2,9.890273285E2
1.062221175E2,9.890272522E2
1.072886515E2,9.890267181E2
1.083551285E2,9.890264893E2
1.094216205E2,9.890263367E2
1.104881445E2,9.890263367E2
1.115546815E2,9.890247345E2
1.126211875E2,9.890233612E2
1.136876815E2,9.890209961E2
1.147541845E2,9.890209961E2
1.158206495E2,9.890209961E2
1.168870485E2,9.890213013E2
1.179534275E2,9.890216064E2
1.190198805E2,9.890216064E2
1.200863255E2,9.890171051E2
1.211527235E2,9.890112305E2
1.222191285E2,9.890022278E2
1.232855015E2,9.889949036E2
1.243519385E2,9.889860535E2
1.254183195E2,9.889790344E2
1.264846605E2,9.889741516E2
1.275510285E2,9.889711761E2
1.286173655E2,9.889680481E2
1.296837205E2,9.889660645E2
1.307500365E2,9.889657593E2
1.318163615E2,9.889636230E2
1.328826695E2,9.889624023E2
1.339489685E2,9.889622498E2
1.350152785E2,9.889622498E2
1.360816045E2,9.889629364E2
1.371479185E2,9.889644623E2
1.382142315E2,9.889644623E2
1.392805285E2,9.889630890E2
1.403468325E2,9.889597321E2
1.414131235E2,9.889578247E2
1.424793945E2,9.889543915E2
1.435456935E2,9.889513397E2
1.446118855E2,9.889496613E2
1.456781165E2,9.889495087E2
1.467443295E2,9.889488983E2
1.478105455E2,9.889483643E2
1.488767385E2,9.889480591E2
1.499429595E2,9.889454651E2
1.510091505E2,9.889422607E2
1.520753195E2,9.889353180E2
1.531414965E2,9.889288330E2
1.542076505E2,9.889213562E2
1.552738015E2,9.889155579E2
1.563399285E2,9.889155579E2
1.574060545E2,9.889174652E2
1.584721595E2,9.889234161E2
1.595382435E2,9.889264679E2
1.606043585E2,9.889299774E2
1.616705085E2,9.889299774E2
1.627366275E2,9.889271545E2
1.638027475E2,9.889229584E2
1.648687975E2,9.889184570E2
1.659348815E2,9.889147186E2
1.670009995E2,9.889117432E2
1.680670555E2,9.889117432E2
1.691330435E2,9.889118958E2
1.701990525E2,9.889123535E2
1.712651015E2,9.889118958E2
1.723311585E2,9.889117432E2
1.733972315E2,9.889100647E2
1.744632715E2,9.889100647E2
1.755293565E2,9.889102173E2
1.765954185E2,9.889102173E2
1.776614225E2,9.889084625E2
1.787274555E2,9.889064026E2
1.797934845E2,9.889023590E2
1.808595315E2,9.888981628E2
1.819256125E2,9.888961792E2
1.829916665E2,9.888961029E2
1.840576905E2,9.888952637E2
1.851236865E2,9.888946533E2
1.861896975E2,9.888945007E2
1.872557355E2,9.888925934E2
1.883217515E2,9.888890076E2
1.893877735E2,9.888871765E2
1.904537735E2,9.888823700E2
1.915197395E2,9.888803864E2
1.925857115E2,9.888803864E2
1.936516425E2,9.888820648E2
1.947176215E2,9.888820648E2
1.957835695E2,9.888820648E2
1.968494845E2,9.888795471E2
1.979154225E2,9.888754272E2
1.989813955E2,9.888742828E2
2.000473625E2,9.888742828E2
2.011133575E2,9.888765717E2
2.021792995E2,9.888784027E2
2.032452245E2,9.888784790E2
2.043111535E2,9.888784027E2
2.053770975E2,9.888755798E2
2.064430025E2,9.888743591E2
2.075089275E2,9.888736725E2
2.085748375E2,9.888724518E2
2.096407755E2,9.888723755E2
2.107067315E2,9.888700867E2
2.117727095E2,9.888674927E2
2.128386665E2,9.888644409E2
2.139045625E2,9.888616180E2
2.149704315E2,9.888582611E2
2.160362675E2,9.888562775E2
2.171021565E2,9.888552856E2
2.181680615E2,9.888552856E2
2.192339525E2,9.888574219E2
2.202998245E2,9.888574219E2
2.213656995E2,9.888562775E2
2.224315175E2,9.888544464E2
2.234974265E2,9.888516998E2
2.245633215E2,9.888496399E2
2.256291675E2,9.888471985E2
2.266950235E2,9.888444519E2
2.277608705E2,9.888403320E2
2.288266575E2,9.888368988E2
2.298924735E2,9.888334656E2
2.309583145E2,9.888334656E2
2.320241125E2,9.888348389E2
2.330899075E2,9.888365936E2
2.341556815E2,9.888423920E2
2.352214985E2,9.888471985E2
2.362873305E2,9.888517761E2
2.373531275E2,9.888558960E2
2.384189755E2,9.888601685E2
2.394847925E2,9.888633728E2
2.405506265E2,9.888689423E2
2.416164215E2,9.888729858E2
2.426822205E2,9.888793945E2
2.437479785E2,9.888861084E2
2.448137685E2,9.888942719E2
2.458795045E2,9.889025116E2
2.469452775E2,9.889088440E2
2.480110925E2,9.889151764E2
2.490768755E2,9.889185333E2
2.501426235E2,9.889214325E2
2.512083495E2,9.889232635E2
2.522741105E2,9.889250183E2
2.533398625E2,9.889264679E2
2.544056075E2,9.889297485E2
2.554713475E2,9.889315033E2
2.565370125E2,9.889342499E2
2.576026965E2,9.889347839E2
2.586683955E2,9.889381409E2
2.597340955E2,9.889409637E2
2.607997825E2,9.889409637E2
2.618654655E2,9.889409637E2
2.629312285E2,9.889439392E2
2.639968895E2,9.889444733E2
2.650625875E2,9.889460754E2
2.661283085E2,9.889496613E2
2.671940955E2,9.889538574E2
2.682597965E2,9.889553833E2
2.693255245E2,9.889553833E2
2.703912125E2,9.889550018E2
2.714569585E2,9.889536285E2
2.725226235E2,9.889524078E2
2.735882515E2,9.889517212E2
2.746538865E2,9.889498138E2
2.757195505E2,9.889486694E2
2.767851535E2,9.889473724E2
2.778507645E2,9.889440155E2
2.789164115E2,9.889405060E2
2.799820485E2,9.889352417E2
2.810476225E2,9.889311218E2
2.821132605E2,9.889266205E2
2.831789105E2,9.889220428E2
2.842445555E2,9.889156342E2
2.853101435E2,9.889123535E2
2.863758005E2,9.889052582E2
2.874415005E2,9.889005280E2
2.885071295E2,9.888945007E2
2.895727795E2,9.888895416E2
2.906383935E2,9.888829041E2
2.917040275E2,9.888743591E2
2.927696315E2,9.888646698E2
2.938352275E2,9.888522339E2
2.949008345E2,9.888413239E2
2.959664265E2,9.888298035E2
2.970320425E2,9.888210297E2
2.980976205E2,9.888153839E2
2.991632235E2,9.888105011E2
3.002288595E2,9.888055420E2
3.012945095E2,9.887986755E2
3.023600935E2,9.887919617E2
3.034256945E2,9.887818146E2
3.044912635E2,9.887720490E2
3.055568765E2,9.887625122E2
3.066224485E2,9.887520599E2
3.076879885E2,9.887381744E2
3.087535795E2,9.887235260E2
3.098191875E2,9.887066650E2
3.108847555E2,9.886882782E2
3.119503365E2,9.886725616E2
3.130158645E2,9.886598206E2
3.140813915E2,9.886492920E2
3.151469385E2,9.886367035E2